,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
755,Mendoza,Luján de Cuyo,Barrio Adina I Y Ii,0,False,False,False,False,False,False,False,True,True,50063060.0,-33.0649388173829,-68.8877014932113
756,Mendoza,Luján de Cuyo,Barrio Perdriel IV,371,False,False,False,True,False,True,False,False,True,50063020.0,-33.0753282280469,-68.9250404043338
757,Mendoza,Luján de Cuyo,Cacheuta,636,True,False,False,False,False,True,True,True,True,50063030.0,-33.0367104413315,-69.1159068278817
758,Mendoza,Luján de Cuyo,CARRODILLA,0,False,False,False,True,False,True,False,True,True,50063060.0,-32.9776578285745,-68.8524394649607
759,Mendoza,Luján de Cuyo,CHACRAS DE CORIA,0,False,False,False,True,False,True,False,True,True,50063060.0,-32.9899032062811,-68.8913679185275
760,Mendoza,Luján de Cuyo,Costa Flores,297,False,False,False,True,False,True,False,True,True,50063040.0,-33.0705184504059,-68.9343214868201
761,Mendoza,Luján de Cuyo,El Carmelo,0,False,False,False,False,False,False,False,False,True,50063050.0,-32.9551111218674,-69.281192394514
762,Mendoza,Luján de Cuyo,El Carrizal,344,False,False,False,False,False,True,False,False,True,50063050.0,-33.3037433557192,-68.7554951968491
763,Mendoza,Tupungato,San José,1445,False,False,False,True,False,True,False,True,True,50126050.0,-33.3068450101282,-69.1645780862147
764,Mendoza,Tupungato,Tupungato,13218,True,False,False,True,True,True,True,True,True,50126060.0,-33.3643638135734,-69.1513190958561
765,Mendoza,Tupungato,Villa Bastias,0,False,False,False,False,False,False,False,False,False,50126020.0,-33.3420986445545,-69.1487758488674
766,Misiones,25 de Mayo,25 de Mayo,3838,False,False,False,False,True,False,True,False,True,54119060.0,-27.3715719938072,-54.7475224881518
767,Misiones,25 de Mayo,Alba Posse,486,False,False,False,True,False,False,True,False,False,54119010.0,-27.5641504979908,-54.687011236345
768,Misiones,25 de Mayo,Alicia Baja,219,False,False,False,False,False,True,False,False,False,54119025.0,-27.4285421255893,-54.3575081480921
769,Misiones,25 de Mayo,Colonia Alicia,277,False,False,False,False,False,True,False,False,True,54119020.0,-27.3792090956035,-54.3672999680752
770,Misiones,25 de Mayo,Colonia Aurora,832,False,False,False,False,True,True,True,False,False,54119030.0,-27.479557957166,-54.5154356645941
771,Misiones,25 de Mayo,San Francisco de Asís,603,False,False,False,True,False,True,False,False,False,54119040.0,-27.4597786529494,-54.7478069154214
772,Misiones,25 de Mayo,Santa Rita,1433,False,False,False,True,True,True,True,False,False,54119050.0,-27.5183529379611,-54.7305712624723
773,Misiones,Apóstoles,Apóstoles,24083,True,True,False,True,True,True,True,True,True,54007010.0,-27.909806877888,-55.7532126178864
774,Misiones,Apóstoles,Azara,3165,False,True,False,False,True,True,True,True,True,54007020.0,-28.0572512053051,-55.6767993766976
775,Misiones,Apóstoles,Barrio Rural,291,False,False,False,False,False,False,False,False,False,54007025.0,-27.8839188226826,-55.7857809648065
776,Misiones,Apóstoles,Estación Apóstoles,2627,False,False,False,False,False,False,False,True,False,54007030.0,-27.9079594261468,-55.8079584118965
777,Misiones,Apóstoles,Pindapoy,732,False,False,False,False,False,False,False,False,False,54007040.0,-27.7474272299697,-55.7932485753782
778,Misiones,Apóstoles,Rincón de Azara,252,False,False,False,False,False,False,False,False,False,54007050.0,-28.108077909743,-55.6318879848456
779,Misiones,Candelaria,Mártires,530,False,False,False,False,False,True,False,True,True,54021050.0,-27.4188647592881,-55.3777936639947
780,Misiones,Apóstoles,San José,5338,True,False,False,True,False,True,True,True,True,54007060.0,-27.7653179990542,-55.7746920758949
781,Misiones,Apóstoles,Tres Capones,485,False,False,False,False,False,False,False,False,True,54007070.0,-28.0000872703207,-55.608042877744
782,Misiones,Cainguás,1º de Mayo,403,False,False,False,False,False,False,False,False,False,54014060.0,-27.1660848947706,-55.029165269622
783,Misiones,Cainguás,Aristóbulo del Valle,12375,True,True,False,True,True,True,True,True,False,54014010.0,-27.0952902000827,-54.8949054572105
784,Misiones,Cainguás,Campo Grande,6547,True,False,False,True,True,True,True,True,True,54014020.0,-27.2062681295066,-54.979095503669
785,Misiones,Cainguás,Dos de Mayo Núcleo I,6504,False,False,False,True,False,False,True,False,False,54014030.0,-27.0205393332885,-54.6877327006159
786,Misiones,Cainguás,Dos de Mayo Núcleo II,0,False,False,False,False,False,False,False,False,False,54014030.0,-27.029119573606,-54.6647616030905
787,Misiones,Cainguás,Dos de Mayo Núcleo III,739,False,False,False,False,False,True,False,False,False,54014050.0,-27.0065768537216,-54.6123536244069
788,Misiones,Cainguás,Kilómetro 17,439,False,False,False,False,False,False,False,False,False,54014055.0,-27.3105260940585,-54.9030555649231
789,Misiones,Cainguás,Nucleo I,0,False,False,False,False,False,False,False,False,False,54014055.0,-26.9808943053968,-54.7030774930753
790,Misiones,Cainguás,Nucleo Ii,0,False,False,False,False,False,False,False,False,False,54014055.0,-27.0234502899983,-54.6788256442778
791,Misiones,Cainguás,Pueblo Illia,348,False,False,False,False,False,True,False,False,False,54014070.0,-27.1485153432864,-54.5624940052185
792,Misiones,Cainguás,Salto Encantado,3543,False,True,False,False,True,True,True,False,True,54014080.0,-27.0822797871022,-54.8334856092969
793,Misiones,Candelaria,Barrio del Lago,69,False,False,False,False,False,False,False,False,False,54021005.0,-27.4636033945712,-55.8005801049338
794,Misiones,Candelaria,Bonpland,1842,True,False,False,False,False,False,True,False,False,54021010.0,-27.4820696887808,-55.4774200837194
795,Misiones,Candelaria,Candelaria,13777,True,True,False,False,True,False,True,True,True,54021020.0,-27.4591653471738,-55.7430844145913
796,Misiones,Candelaria,Cerro Corá,684,False,False,False,False,False,False,False,False,True,54021030.0,-27.508609969523,-55.6038621436184
797,Misiones,Candelaria,Loreto,309,False,False,False,False,False,False,False,False,False,54021040.0,-27.3296012279697,-55.5228090005038
798,Mendoza,Las Heras,El Borbollon,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.8069208013923,-68.7772864976942
799,Mendoza,Las Heras,EL CHALLAO,0,False,False,False,True,False,False,False,False,False,50049040.0,-32.8187507127469,-68.9164320667614
800,Mendoza,Las Heras,EL PLUMERILLO,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.8468358627701,-68.8191474531696
801,Mendoza,Las Heras,EL RESGUARDO,0,False,False,False,False,False,False,False,True,False,50049040.0,-32.7650499892594,-68.7913047281368
802,Mendoza,Las Heras,EL ZAPALLAR,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.8555537707294,-68.8280317752065
803,Mendoza,Las Heras,Jocolí,804,False,False,False,False,False,False,True,True,True,50049030.0,-32.5843190924112,-68.6808088140348
804,Mendoza,Las Heras,La Cieneguita,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.8444580470853,-68.8646206504362
805,Mendoza,Las Heras,Las Cuevas,8,False,False,False,False,False,False,False,True,True,50049040.0,-32.8079619437825,-70.0851824266087
806,Mendoza,Las Heras,Las Heras,189067,True,True,True,True,True,True,True,True,True,50049050.0,-32.8499236875213,-68.8452567330483
807,Mendoza,Las Heras,Los Penitentes,2,False,False,False,False,False,False,False,False,False,50049060.0,-32.8369504266306,-69.853921289708
808,Mendoza,Las Heras,Panquehua,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.8349236425418,-68.8451652007894
809,Mendoza,Las Heras,Papagayos,0,False,False,False,False,True,False,False,True,True,50049040.0,-32.8219,-68.8964
810,Mendoza,Las Heras,Polvaredas,128,False,False,False,False,False,False,False,True,True,50049080.0,-32.8190384814445,-69.7097346552796
811,Mendoza,Las Heras,Puente del Inca,126,False,False,False,False,False,False,False,True,True,50049090.0,-32.8198835580194,-69.9250020499226
812,Mendoza,Las Heras,Punta de Vacas,18,False,False,False,False,False,False,False,False,False,50049100.0,-32.8488063589156,-69.7763007026825
813,Mendoza,Las Heras,Sierras De Encalada,0,False,False,False,False,False,False,False,True,True,50049040.0,-32.9869460291704,-68.9485091767272
814,San Luis,Belgrano,Pozo Cavado,0,False,False,False,False,False,False,False,False,False,74014010.0,-32.55034841,-66.23912573
815,San Luis,Belgrano,Pozo Del Tala,0,False,False,False,False,False,False,False,False,False,74014010.0,-32.60300671,-66.29297728
816,San Juan,Valle Fértil,Astica,740,False,False,False,False,False,True,True,True,True,70119010.0,-30.9538850864023,-67.3006351406982
817,San Juan,Valle Fértil,Balde del Rosario,93,False,False,False,False,False,False,True,False,False,70119020.0,-30.3207151787316,-67.6951969177397
818,San Juan,Valle Fértil,Chucuma,123,False,False,False,False,False,False,False,True,False,70119030.0,-31.0688861561951,-67.2788289085567
819,San Juan,Valle Fértil,Los Baldecitos,53,False,False,False,False,False,False,True,True,True,70119040.0,-30.2241888429483,-67.7014210305429
820,San Juan,Valle Fértil,Usno,339,False,False,False,False,False,False,False,False,False,70119050.0,-30.5640053498102,-67.540327100629
821,San Juan,Valle Fértil,Villa San Agustín,4423,False,False,False,True,True,True,True,True,True,70119060.0,-30.6367084796207,-67.4650598603898
822,San Juan,Zonda,Villa Basilio Nievas,4539,False,False,False,False,False,True,True,True,True,70133010.0,-31.543878931951,-68.7407758815646
823,San Juan,Zonda,Villa Tacu,0,False,False,False,False,False,False,False,False,False,70133010.0,-31.5293321449519,-68.7253410683189
824,San Luis,Ayacucho,Balde De Azcurra,0,False,False,False,False,False,False,False,False,False,74007050.0,-32.1365131493381,-66.854453887488
825,San Luis,Ayacucho,Balde De Los Torres,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.0273284154145,-66.1023162055029
826,San Luis,Ayacucho,Balde Del Carmen,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.27812976,-66.16172942
827,San Luis,Ayacucho,Balde Retamo,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.1071837607464,-65.9591283364498
828,San Luis,Ayacucho,Baldecito De La Pampa,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.34825343,-66.20247477
829,San Luis,Ayacucho,Candelaria,2729,False,False,False,True,False,True,True,False,True,74007010.0,-32.0607491134468,-65.8276913716033
830,San Luis,Ayacucho,Carpinteria,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.55476157,-66.09236842
831,San Luis,Ayacucho,El Calden,0,False,False,False,False,False,False,False,False,False,74007070.0,-31.9013529041554,-65.8545481796961
832,San Luis,Ayacucho,El Injerto,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.22815945,-65.69191327
833,San Luis,Ayacucho,El Rincon,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.6556521,-66.20161387
834,San Luis,Ayacucho,El Vinagrillo,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.4018573,-66.02362281
835,San Luis,Ayacucho,El Zapallar,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.28351144,-65.80227972
836,San Luis,Ayacucho,La Aguada,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.28028097,-65.83553852
837,San Luis,Ayacucho,La Avenencia,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.24501781,-66.41237917
838,San Luis,Ayacucho,La Botija,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.23779512,-66.57895642
839,San Luis,Ayacucho,La Brea,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.218073280756,-65.8748842663651
840,San Luis,Ayacucho,La Majada,0,False,False,False,False,False,True,False,False,False,74007010.0,-32.5298829031211,-66.0429032510053
841,San Luis,Ayacucho,La Represita,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.1611532404767,-65.6840749663906
842,San Luis,Ayacucho,La Salvadora,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.28620178,-66.732734
843,San Luis,Ayacucho,Luján,2016,False,False,False,False,False,True,True,True,False,74007040.0,-32.3660349058479,-65.9425439975458
844,San Luis,Ayacucho,Pampa Grande,0,False,False,False,True,False,False,False,False,False,74007010.0,-32.3724224723278,-66.3077548668586
845,San Luis,Ayacucho,Pozo Del Molle,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.53991654,-66.1496998
846,San Luis,Ayacucho,Quines,7459,False,False,False,False,True,True,False,False,True,74007050.0,-32.2330822365033,-65.8056329969317
847,San Luis,Ayacucho,Río Juan Gómez,0,False,False,False,False,False,True,False,False,False,74007010.0,-32.603889,-66.086944
848,San Luis,Ayacucho,Rodeo De Cadenas,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.7015629614775,-66.1900873349156
849,San Luis,Ayacucho,San Francisco del Monte de Oro,3732,False,False,False,False,False,True,True,False,True,74007070.0,-32.6006392247112,-66.1273702635842
850,San Luis,Ayacucho,San Ignacio,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.0866257032099,-66.0888231134367
851,San Luis,Ayacucho,San Miguel,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.14116477,-65.81342262
852,San Luis,Ayacucho,San Roque,0,False,False,False,False,False,False,False,False,False,74007050.0,-32.15448797,-66.96257853
853,San Luis,Ayacucho,Santa Ana,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.1448782188562,-66.0460393687647
854,San Luis,Ayacucho,Santa Rosa De Catantal,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.33294095,-66.91334013
855,San Luis,Ayacucho,Santa Teresa,0,False,False,False,False,False,False,False,False,False,74007070.0,-32.20206139,-66.26698743
856,San Luis,Ayacucho,Santo Domingo,0,False,False,False,False,False,False,False,False,False,74007070.0,-31.8973633310749,-65.6491557457839
857,San Luis,Ayacucho,Talita,0,False,False,False,False,False,False,False,False,False,74007010.0,-32.3496514640192,-66.7266327912252
858,San Luis,Belgrano,Arbol Solo,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.52213375,-66.48595015
859,San Luis,Belgrano,Bella Estancia,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.8188624645794,-66.6427145357585
860,San Luis,Belgrano,Buen Orden,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.59798771,-66.71267133
861,San Luis,Belgrano,El Barrial,0,False,False,False,False,False,False,False,False,False,74014010.0,-32.8288468409196,-66.3734349744985
862,San Luis,Belgrano,El Milagro,0,False,False,False,False,False,False,False,False,False,74014010.0,-33.10055908,-66.36174359
863,San Luis,Belgrano,El Recodo,0,False,False,False,False,False,False,False,False,False,74014010.0,-32.9827253369368,-66.4680980568412
864,San Luis,Belgrano,Estancia De Amieva,0,False,False,False,False,False,False,False,False,False,74014010.0,-32.6952146,-66.26680538
865,San Luis,Belgrano,Hualtaran,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.46760813,-66.96050979
866,San Luis,Belgrano,La Calera,598,False,False,False,True,False,True,True,False,False,74014010.0,-32.8619918957825,-66.8506529764617
867,San Luis,Belgrano,Las Lagunitas,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.9957785714348,-67.0904154332342
868,San Luis,Belgrano,Los Molles,0,False,False,False,False,False,True,False,False,False,74014010.0,-33.10962076,-66.28134706
869,San Luis,Belgrano,Los Ramblones,0,False,False,False,False,False,False,False,False,False,74014030.0,-32.5115721012844,-66.4266138930999
870,San Luis,Belgrano,Naranjo Esquino,0,False,False,False,False,False,False,False,False,False,74014040.0,-33.02126301,-66.85216648
871,San Luis,Belgrano,Nogolí,739,False,False,False,True,False,True,True,False,False,74014020.0,-32.9173752831041,-66.3257602058349
872,Santa Fe,La Capital,San José del Rincón,10176,True,True,False,True,True,False,True,True,True,82063160.0,-31.6061471114691,-60.569631684875
873,Santa Fe,La Capital,Santa Fe,391164,True,True,True,True,True,True,True,True,True,82063170.0,-31.645164805431,-60.7093147118987
874,Santa Fe,La Capital,Santo Tomé,65684,True,True,False,True,False,True,True,True,True,82063180.0,-31.6648423299398,-60.7626399841519
